subj,block,goals,perfs,emots
321,6,5,8,-1.0
321,7,6,8,-1.0
321,8,8,10,-0.6666666666666666
321,9,8,11,-0.6666666666666666
321,10,7,9,-1.0
321,11,7,10,-0.6666666666666666
321,12,7,9,-2.0
321,13,6,10,-2.333333333333333
321,14,6,11,-2.0
321,15,5,8,-1.6666666666666667
321,16,7,11,-2.333333333333333
321,17,7,9,-2.0
321,18,7,11,-1.3333333333333333
321,19,6,10,-1.6666666666666667
321,20,6,8,-2.333333333333333
322,1,20,2,1.6666666666666667
322,2,5,5,1.6666666666666667
322,3,5,5,2.0
322,4,5,3,1.6666666666666667
322,5,10,2,2.0
322,6,5,2,1.6666666666666667
322,7,5,3,1.6666666666666667
322,8,20,2,1.6666666666666667
322,9,5,4,1.6666666666666667
322,10,5,4,1.6666666666666667
322,11,5,3,1.6666666666666667
322,12,5,3,1.6666666666666667
322,13,5,5,2.0
322,14,5,4,1.6666666666666667
322,15,5,5,2.0
322,16,5,4,2.0
322,17,5,4,1.6666666666666667
322,18,5,4,1.6666666666666667
322,19,5,4,1.6666666666666667
322,20,5,4,1.6666666666666667
323,1,3,6,2.0
323,2,4,6,2.0
323,3,4,8,2.0
323,4,5,6,2.0
323,5,5,7,2.0
323,6,5,8,2.0
323,7,6,6,2.0
323,8,5,8,2.0
323,9,5,8,2.0
323,10,6,7,2.0
323,11,6,9,2.0
323,12,6,7,2.0
323,13,5,4,2.0
323,14,5,6,2.0
323,15,5,5,2.0
323,16,5,6,2.0
323,17,5,8,2.0
323,18,6,7,2.0
323,19,6,5,2.0
323,20,5,7,2.0
324,1,2,9,2.0
324,2,3,9,1.3333333333333333
324,3,3,9,1.0
324,4,3,9,1.0
324,5,3,5,1.0
324,6,3,7,1.0
324,7,3,3,1.0
324,8,3,7,1.0
324,9,3,8,1.0
324,10,3,9,2.6666666666666665
324,11,3,10,1.0
324,12,3,6,1.0
324,13,4,8,1.0
324,14,4,9,1.0
324,15,4,10,1.0
324,16,4,5,1.0
324,17,4,8,1.0
324,18,4,6,1.0
324,19,4,10,1.0
324,20,4,11,1.0
325,1,6,10,1.3333333333333333
325,2,10,10,1.0
325,3,10,11,1.3333333333333333
325,4,10,12,1.6666666666666667
325,5,11,12,1.6666666666666667
325,6,12,13,1.3333333333333333
325,7,12,13,1.0
325,8,13,13,1.3333333333333333
325,9,13,12,-0.3333333333333333
325,10,12,12,2.333333333333333
325,11,12,13,2.0
325,12,12,13,3.0
325,13,13,14,3.0
325,14,13,14,1.3333333333333333
325,15,13,10,-0.3333333333333333
325,16,10,13,3.0
325,17,12,12,1.0
325,18,11,13,2.0
325,19,12,13,2.0
325,20,13,14,3.0
326,1,8,9,-0.6666666666666666
326,2,8,9,-0.6666666666666666
326,3,8,7,-0.3333333333333333
326,4,7,7,-0.3333333333333333
326,5,7,7,-0.3333333333333333
326,6,7,5,-0.3333333333333333
326,7,5,8,-0.3333333333333333
326,8,6,10,-0.3333333333333333
326,9,7,8,-0.3333333333333333
326,10,7,10,0.6666666666666666
326,11,7,9,-0.6666666666666666
326,12,7,8,-0.6666666666666666
326,13,7,10,-0.6666666666666666
326,14,7,12,-0.3333333333333333
326,15,8,8,-0.3333333333333333
326,16,7,9,-0.3333333333333333
326,17,7,8,-0.3333333333333333
326,18,7,11,-0.3333333333333333
326,19,7,10,0.0
326,20,7,10,0.6666666666666666
327,1,15,19,2.333333333333333
327,2,18,19,2.0
327,3,19,22,2.0
327,4,21,22,1.6666666666666667
327,5,21,18,1.0
327,6,21,24,1.6666666666666667
327,7,22,23,1.6666666666666667
327,8,22,23,1.0
327,9,22,25,1.6666666666666667
327,10,22,26,1.3333333333333333
327,11,23,25,1.6666666666666667
327,12,23,26,1.0
327,13,24,23,0.3333333333333333
327,14,24,23,1.3333333333333333
327,15,24,24,1.0
327,16,24,23,1.3333333333333333
327,17,24,22,1.0
327,18,22,22,1.0
327,19,22,20,0.3333333333333333
327,20,22,22,2.0
328,1,3,3,-0.3333333333333333
328,2,3,3,0.0
328,3,3,3,0.3333333333333333
328,4,3,4,0.6666666666666666
328,5,3,3,0.6666666666666666
328,6,3,4,1.0
328,7,3,2,-1.0
328,8,2,4,0.6666666666666666
328,9,3,3,0.6666666666666666
328,10,2,2,0.6666666666666666
328,11,2,4,0.6666666666666666
328,12,2,3,0.0
328,13,2,5,1.0
328,14,2,4,1.0
328,15,2,5,1.3333333333333333
328,16,3,3,0.6666666666666666
328,17,2,3,0.6666666666666666
328,18,2,5,0.6666666666666666
328,19,2,4,0.6666666666666666
328,20,3,5,1.0
329,1,5,9,1.3333333333333333
329,2,5,11,1.0
329,3,5,10,1.0
329,4,5,10,1.0
329,5,5,10,1.0
329,6,5,9,1.0
329,7,5,10,1.0
329,8,5,9,0.6666666666666666
329,9,5,5,0.3333333333333333
329,10,5,7,0.3333333333333333
329,11,5,8,0.3333333333333333
329,12,5,7,0.3333333333333333
329,13,5,6,0.0
329,14,5,8,0.0
329,15,5,9,0.0
329,16,5,7,0.0
329,17,5,8,0.0
329,18,5,6,0.0
329,19,5,8,0.0
329,20,5,10,0.0
330,1,10,10,0.6666666666666666
330,2,8,13,0.6666666666666666
330,3,8,9,0.6666666666666666
330,4,8,10,1.3333333333333333
330,5,10,13,1.3333333333333333
330,6,10,13,1.3333333333333333
330,7,10,13,1.3333333333333333
330,8,12,14,1.0
330,9,12,12,1.0
330,10,12,12,1.0
330,11,11,13,1.0
330,12,12,9,0.0
330,13,10,16,1.0
330,14,12,14,0.6666666666666666
330,15,12,9,0.0
330,16,10,13,0.3333333333333333
330,17,12,12,0.6666666666666666
330,18,12,13,0.3333333333333333
330,19,12,12,1.3333333333333333
330,20,10,12,1.0
331,1,5,5,0.6666666666666666
331,2,5,6,0.6666666666666666
331,3,5,5,0.0
331,4,6,7,0.6666666666666666
331,5,6,7,0.6666666666666666
331,6,7,8,0.6666666666666666
331,7,7,7,0.6666666666666666
331,8,7,7,0.6666666666666666
331,9,7,7,0.0
331,10,7,7,0.0
331,11,7,7,0.3333333333333333
331,12,6,6,0.3333333333333333
331,13,6,7,0.3333333333333333
331,14,6,7,0.3333333333333333
331,15,6,7,0.3333333333333333
331,16,7,7,0.0
331,17,7,7,0.3333333333333333
331,18,7,7,0.6666666666666666
331,19,7,7,0.3333333333333333
331,20,7,7,0.3333333333333333
332,1,7,8,2.6666666666666665
332,2,8,9,2.333333333333333
332,3,9,9,2.0
332,4,10,9,0.0
332,5,10,9,-0.3333333333333333
332,6,9,10,3.0
332,7,9,10,1.0
332,8,9,11,1.3333333333333333
332,9,9,10,1.3333333333333333
332,10,10,10,0.3333333333333333
332,11,11,11,3.0
332,12,9,12,3.0
332,13,10,10,0.6666666666666666
332,14,9,11,-0.3333333333333333
332,15,9,9,0.0
332,16,9,11,-0.3333333333333333
332,17,9,10,-0.6666666666666666
332,18,9,10,-1.0
332,19,9,10,-1.0
332,20,9,11,-1.6666666666666667
333,1,5,4,0.3333333333333333
333,2,4,3,-0.6666666666666666
333,3,2,4,0.3333333333333333
333,4,3,8,0.3333333333333333
333,5,7,7,-0.3333333333333333
333,6,7,7,-0.6666666666666666
333,7,7,7,-0.6666666666666666
333,8,7,5,-1.0
333,9,6,7,-1.3333333333333333
333,10,6,7,-1.3333333333333333
333,11,7,8,-1.0
333,12,7,7,-1.0
333,13,7,3,-1.6666666666666667
333,14,5,8,-1.6666666666666667
333,15,5,7,-1.0
333,16,6,7,-1.6666666666666667
333,17,6,6,-1.6666666666666667
333,18,6,7,-1.6666666666666667
333,19,6,6,-1.3333333333333333
333,20,6,7,-1.3333333333333333
334,1,8,7,3.0
334,2,7,8,3.0
334,3,7,5,2.6666666666666665
334,4,7,8,3.0
334,5,8,5,2.6666666666666665
334,6,7,6,2.6666666666666665
334,7,6,4,2.6666666666666665
334,8,6,7,2.6666666666666665
334,9,6,7,3.0
334,10,6,8,2.6666666666666665
334,11,6,5,2.6666666666666665
334,12,6,8,2.333333333333333
334,13,6,6,2.333333333333333
334,14,6,8,2.333333333333333
334,15,6,7,2.333333333333333
334,16,6,8,2.0
334,17,6,5,1.6666666666666667
334,18,4,8,1.6666666666666667
334,19,5,4,1.3333333333333333
334,20,5,5,1.0
335,1,3,3,1.3333333333333333
335,2,5,3,1.6666666666666667
335,3,3,3,1.3333333333333333
335,4,3,4,1.3333333333333333
335,5,3,4,1.3333333333333333
335,6,3,4,1.3333333333333333
335,7,4,5,1.3333333333333333
335,8,3,3,1.3333333333333333
335,9,4,5,1.3333333333333333
335,10,3,5,1.3333333333333333
335,11,5,5,1.3333333333333333
335,12,3,5,1.3333333333333333
335,13,5,6,1.3333333333333333
335,14,4,5,1.3333333333333333
335,15,4,4,1.0
335,16,4,4,0.6666666666666666
335,17,4,6,0.6666666666666666
335,18,4,3,0.6666666666666666
335,19,3,5,0.6666666666666666
335,20,3,4,0.6666666666666666
336,1,5,7,-2.0
336,2,5,4,-3.0
336,3,4,6,-1.6666666666666667
336,4,5,6,-2.0
336,5,5,8,-2.0
336,6,5,6,-2.0
336,7,5,11,-1.0
336,8,7,10,-1.0
336,9,8,9,-1.0
336,10,8,11,-0.6666666666666666
336,11,10,12,0.0
336,12,10,14,0.0
336,13,12,12,-0.6666666666666666
336,14,12,12,-1.6666666666666667
336,15,11,9,-2.0
336,16,10,13,-1.0
336,17,11,12,-1.0
336,18,11,12,-1.0
336,19,11,14,-0.3333333333333333
336,20,12,13,-0.6666666666666666
337,1,5,4,0.3333333333333333
337,2,4,8,1.0
337,3,5,10,1.0
337,4,7,9,1.0
337,5,8,9,1.3333333333333333
337,6,8,9,1.3333333333333333
337,7,8,11,1.3333333333333333
337,8,9,12,1.3333333333333333
337,9,9,10,1.3333333333333333
337,10,9,9,1.3333333333333333
337,11,9,9,1.3333333333333333
337,12,9,10,1.3333333333333333
337,13,9,10,1.0
337,14,9,11,1.0
337,15,9,10,1.0
337,16,9,11,1.0
337,17,9,10,1.0
337,18,9,11,1.0
337,19,10,12,1.0
337,20,10,11,1.0
338,1,5,5,1.3333333333333333
338,2,5,7,1.3333333333333333
338,3,6,7,1.3333333333333333
338,4,6,5,1.0
338,5,5,6,1.0
338,6,5,7,1.6666666666666667
338,7,5,6,1.0
338,8,5,7,1.3333333333333333
338,9,5,6,1.0
338,10,5,5,1.3333333333333333
338,11,4,6,1.6666666666666667
338,12,5,6,2.333333333333333
338,13,5,6,1.3333333333333333
338,14,5,6,0.6666666666666666
338,15,5,7,1.3333333333333333
338,16,5,6,2.6666666666666665
338,17,5,6,1.3333333333333333
338,18,5,6,1.3333333333333333
338,19,5,5,2.6666666666666665
338,20,5,7,2.333333333333333
339,1,9,10,2.0
339,2,9,9,0.3333333333333333
339,3,8,10,1.3333333333333333
339,4,8,9,0.6666666666666666
339,5,9,9,0.6666666666666666
339,6,8,8,1.0
339,7,8,8,0.6666666666666666
339,8,8,9,1.6666666666666667
339,9,9,7,-1.0
339,10,8,9,1.3333333333333333
339,11,9,11,2.333333333333333
339,12,9,9,1.0
339,13,9,9,1.3333333333333333
339,14,9,9,0.6666666666666666
339,15,8,9,1.6666666666666667
339,16,9,7,-0.6666666666666666
339,17,8,10,1.0
339,18,8,9,1.6666666666666667
339,19,8,9,1.6666666666666667
339,20,9,7,0.0
340,1,5,4,2.0
340,2,4,5,2.333333333333333
340,3,3,4,2.333333333333333
340,4,3,4,2.6666666666666665
340,5,3,5,2.6666666666666665
340,6,4,5,2.6666666666666665
340,7,4,5,2.6666666666666665
340,8,4,5,2.6666666666666665
340,9,5,6,2.6666666666666665
340,10,5,6,2.6666666666666665
340,11,6,7,3.0
340,12,6,6,2.6666666666666665
340,13,6,5,2.0
340,14,5,6,2.6666666666666665
340,15,5,7,3.0
340,16,6,4,1.3333333333333333
340,17,4,5,2.6666666666666665
340,18,5,6,2.6666666666666665
340,19,5,6,3.0
340,20,5,7,3.0
341,1,5,5,0.6666666666666666
341,2,5,2,-0.3333333333333333
341,3,4,5,0.6666666666666666
341,4,4,9,1.3333333333333333
341,5,6,5,0.3333333333333333
341,6,5,5,0.6666666666666666
341,7,5,4,0.3333333333333333
341,8,4,7,1.3333333333333333
341,9,5,6,1.3333333333333333
341,10,7,3,0.6666666666666666
341,11,5,9,2.0
341,12,6,4,1.0
341,13,6,8,1.6666666666666667
341,14,6,7,2.0
341,15,6,3,1.0
341,16,5,3,1.3333333333333333
341,17,4,6,1.6666666666666667
341,18,5,7,1.6666666666666667
341,19,5,3,1.3333333333333333
341,20,4,3,1.0
342,1,8,9,1.0
342,2,9,9,1.0
342,3,9,5,1.0
342,4,5,8,1.0
342,5,7,7,0.6666666666666666
342,6,7,11,0.6666666666666666
342,7,10,7,0.6666666666666666
342,8,8,10,0.6666666666666666
342,9,9,9,0.6666666666666666
342,10,9,9,0.6666666666666666
342,11,9,10,0.6666666666666666
342,12,10,11,1.0
342,13,10,8,0.6666666666666666
342,14,8,10,1.0
342,15,9,8,1.0
342,16,8,9,0.6666666666666666
342,17,8,6,0.3333333333333333
342,18,7,6,0.3333333333333333
342,19,7,7,0.3333333333333333
342,20,8,10,1.0
343,1,5,4,-1.0
343,2,5,6,0.3333333333333333
343,3,5,5,0.0
343,4,6,6,-0.3333333333333333
343,5,6,7,0.3333333333333333
343,6,6,7,-0.3333333333333333
343,7,7,8,-0.3333333333333333
343,8,7,6,-1.6666666666666667
343,9,7,6,-1.6666666666666667
343,10,6,8,0.0
343,11,7,8,-0.3333333333333333
343,12,7,5,-1.3333333333333333
343,13,7,7,0.0
343,14,7,7,-1.6666666666666667
343,15,7,8,-1.0
343,16,7,4,-2.333333333333333
343,17,7,7,-0.6666666666666666
343,18,7,7,-0.6666666666666666
343,19,7,6,-1.3333333333333333
343,20,7,6,-0.6666666666666666
344,1,5,5,1.0
344,2,7,6,1.0
344,3,5,4,0.3333333333333333
344,4,4,6,1.3333333333333333
344,5,5,11,2.0
344,6,10,9,1.3333333333333333
344,7,5,11,2.0
344,8,10,10,2.0
344,9,10,11,2.0
344,10,5,9,2.6666666666666665
344,11,10,12,2.0
344,12,10,13,2.0
344,13,12,13,1.6666666666666667
344,14,10,15,3.0
344,15,13,11,2.0
344,16,10,9,0.0
344,17,5,14,2.0
344,18,5,14,2.0
344,19,10,12,2.0
344,20,10,14,2.0
345,1,6,8,-1.3333333333333333
345,2,6,8,-1.0
345,3,5,9,-1.3333333333333333
345,4,7,9,-0.6666666666666666
345,5,7,11,0.3333333333333333
345,6,7,10,-1.0
345,7,7,9,-0.6666666666666666
345,8,6,9,-0.6666666666666666
345,9,7,10,0.0
345,10,7,8,-0.3333333333333333
345,11,8,11,-0.6666666666666666
345,12,8,10,-0.6666666666666666
345,13,7,10,0.0
345,14,7,11,0.3333333333333333
345,15,7,11,0.6666666666666666
345,16,8,9,0.0
345,17,8,10,-0.3333333333333333
345,18,8,12,-0.3333333333333333
345,19,8,9,-1.0
345,20,9,11,-1.0
346,1,4,2,0.0
346,2,2,5,0.0
346,3,4,4,0.0
346,4,4,1,0.0
346,5,4,4,0.0
346,6,4,4,0.0
346,7,4,4,0.0
346,8,4,5,0.0
346,9,4,4,0.0
346,10,4,5,0.0
346,11,4,1,0.0
346,12,4,8,0.0
346,13,4,6,0.0
346,14,4,5,0.0
346,15,4,5,0.0
346,16,4,1,0.0
346,17,4,3,0.0
346,18,3,7,0.0
346,19,4,6,0.0
346,20,5,9,1.6666666666666667
347,1,7,6,-1.6666666666666667
347,2,6,7,1.6666666666666667
347,3,6,6,1.6666666666666667
347,4,6,8,1.3333333333333333
347,5,8,7,1.3333333333333333
347,6,7,7,1.6666666666666667
347,7,8,8,1.0
347,8,8,8,2.0
347,9,8,8,0.6666666666666666
347,10,8,6,-1.3333333333333333
347,11,6,8,0.3333333333333333
347,12,7,9,-0.3333333333333333
347,13,8,7,-0.3333333333333333
347,14,5,8,0.0
347,15,7,7,0.0
347,16,7,10,-0.3333333333333333
347,17,8,7,-0.6666666666666666
347,18,5,11,0.3333333333333333
347,19,7,7,1.0
347,20,6,10,0.6666666666666666
348,1,6,5,1.0
348,2,5,7,1.0
348,3,6,7,1.0
348,4,7,5,1.0
348,5,7,9,1.0
348,6,9,8,1.0
348,7,8,8,1.0
348,8,9,9,1.0
348,9,9,9,1.0
348,10,9,11,2.333333333333333
348,11,10,8,0.3333333333333333
348,12,10,12,1.0
348,13,11,8,1.0
348,14,10,8,1.0
348,15,10,11,1.3333333333333333
348,16,10,10,2.0
348,17,10,11,1.3333333333333333
348,18,11,8,1.3333333333333333
348,19,10,10,1.0
348,20,10,10,1.0
349,1,8,14,2.0
349,2,10,12,1.3333333333333333
349,3,10,12,1.0
349,4,10,13,1.3333333333333333
349,5,12,16,1.3333333333333333
349,6,14,14,0.0
349,7,12,15,0.6666666666666666
349,8,12,15,0.3333333333333333
349,9,12,14,0.3333333333333333
349,10,12,13,-1.3333333333333333
349,11,12,14,-2.0
349,12,12,15,-2.0
349,13,14,17,-0.6666666666666666
349,14,13,16,0.0
349,15,14,15,-2.0
349,16,13,14,-1.0
349,17,13,15,-2.333333333333333
349,18,12,15,-1.6666666666666667
349,19,13,16,-1.0
349,20,12,16,1.3333333333333333
350,1,6,6,-2.333333333333333
350,2,6,8,-2.333333333333333
350,3,7,6,-2.6666666666666665
350,4,6,5,-2.6666666666666665
350,5,6,8,-2.333333333333333
350,6,6,9,-2.0
350,7,7,8,-2.333333333333333
350,8,7,8,-2.333333333333333
350,9,7,8,-2.6666666666666665
350,10,7,8,-2.6666666666666665
350,11,7,5,-2.6666666666666665
350,12,7,6,-2.6666666666666665
350,13,7,7,-2.0
350,14,7,9,-2.6666666666666665
350,15,7,7,-2.333333333333333
350,16,7,7,-2.6666666666666665
350,17,7,9,-1.6666666666666667
350,18,7,8,-1.6666666666666667
350,19,7,7,-1.3333333333333333
350,20,7,8,-1.0
351,1,5,11,3.0
351,2,8,8,2.6666666666666665
351,3,8,9,2.6666666666666665
351,4,8,8,2.6666666666666665
351,5,8,2,0.6666666666666666
351,6,8,2,0.0
351,7,5,4,0.3333333333333333
351,8,3,9,2.333333333333333
351,9,5,6,2.6666666666666665
351,10,5,5,2.6666666666666665
351,11,5,5,2.6666666666666665
351,12,5,7,2.6666666666666665
351,13,6,4,2.333333333333333
351,14,5,4,2.0
351,15,4,6,1.6666666666666667
351,16,5,3,0.0
351,17,4,6,2.333333333333333
351,18,5,7,2.6666666666666665
351,19,5,7,2.6666666666666665
351,20,5,5,1.6666666666666667
352,1,5,8,2.333333333333333
352,2,6,7,2.0
352,3,7,10,1.6666666666666667
352,4,8,6,1.6666666666666667
352,5,6,12,1.0
352,6,10,10,1.0
352,7,5,9,0.6666666666666666
352,8,6,7,1.0
352,9,5,8,-0.6666666666666666
352,10,2,5,0.0
352,11,3,6,1.0
352,12,4,7,-1.0
352,13,7,5,-1.3333333333333333
352,14,5,9,-1.3333333333333333
352,15,2,6,0.3333333333333333
352,16,3,4,-1.3333333333333333
352,17,3,6,0.6666666666666666
352,18,3,4,-0.3333333333333333
352,19,3,4,0.3333333333333333
352,20,3,4,0.3333333333333333
353,1,7,7,2.6666666666666665
353,2,6,10,3.0
353,3,6,9,3.0
353,4,7,9,3.0
353,5,7,8,3.0
353,6,8,8,3.0
353,7,8,7,0.0
353,8,7,9,2.6666666666666665
353,9,7,9,3.0
353,10,7,8,3.0
353,11,7,6,1.0
353,12,6,8,3.0
353,13,7,8,3.0
353,14,7,9,3.0
353,15,7,8,3.0
353,16,7,9,3.0
353,17,7,8,3.0
353,18,7,8,3.0
353,19,7,7,3.0
353,20,7,9,3.0
354,1,4,5,0.6666666666666666
354,2,5,7,2.0
354,3,8,8,2.333333333333333
354,4,9,7,0.6666666666666666
354,5,8,8,2.333333333333333
354,6,8,10,3.0
354,7,9,8,1.6666666666666667
354,8,8,10,2.333333333333333
354,9,8,8,2.333333333333333
354,10,8,9,3.0
354,11,10,11,3.0
354,12,9,9,2.6666666666666665
354,13,9,9,3.0
354,14,9,10,2.6666666666666665
354,15,9,7,2.6666666666666665
354,16,9,7,1.6666666666666667
354,17,9,9,2.6666666666666665
354,18,9,10,3.0
354,19,9,10,3.0
354,20,10,9,2.0
355,1,4,2,0.3333333333333333
355,2,2,1,0.0
355,3,1,2,0.3333333333333333
355,4,1,2,0.3333333333333333
355,5,2,4,0.3333333333333333
355,6,2,1,0.0
355,7,1,2,0.3333333333333333
355,8,1,1,0.3333333333333333
355,9,1,4,0.6666666666666666
355,10,2,4,0.3333333333333333
355,11,2,4,0.3333333333333333
355,12,2,1,-0.3333333333333333
355,13,2,3,0.0
355,14,1,5,0.0
355,15,2,6,-0.3333333333333333
355,16,3,1,0.0
355,17,2,0,-0.3333333333333333
355,18,1,2,-0.3333333333333333
355,19,1,5,0.0
355,20,1,4,-0.3333333333333333
356,1,6,11,0.6666666666666666
356,2,9,12,0.6666666666666666
356,3,10,13,0.6666666666666666
356,4,11,13,1.0
356,5,12,14,1.0
356,6,12,11,-1.0
356,7,11,11,-1.6666666666666667
356,8,10,14,0.0
356,9,11,14,0.3333333333333333
356,10,12,14,1.0
356,11,12,13,0.6666666666666666
356,12,12,16,1.0
356,13,12,11,-0.6666666666666666
356,14,11,11,0.0
356,15,11,15,0.6666666666666666
356,16,12,13,0.3333333333333333
356,17,12,16,1.6666666666666667
356,18,12,14,1.3333333333333333
356,19,12,13,1.3333333333333333
356,20,12,16,0.6666666666666666
357,1,6,5,1.0
357,2,4,6,2.6666666666666665
357,3,4,5,2.6666666666666665
357,4,5,6,3.0
357,5,5,4,2.0
357,6,4,8,2.0
357,7,6,7,2.0
357,8,6,6,2.0
357,9,6,5,2.0
357,10,6,5,2.0
357,11,5,7,2.0
357,12,6,9,2.0
357,13,7,8,2.0
357,14,7,9,2.0
357,15,8,9,2.0
357,16,8,6,2.0
357,17,7,6,2.0
357,18,6,7,2.0
357,19,7,6,2.0
357,20,7,6,2.0
